,International plan,Voice mail plan,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Account length,Number vmail messages,Total day calls,Total eve calls,Total night calls,Total intl calls,Customer service calls,average day charge,average eve charge,average night charge,average intl charge,Area_code_408,Area_code_415,Area_code_510,Churn
1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8499326324651859,-0.5894135350539065,-1.1163801718950523,0.7925704810517257,0.09754655563755678,-0.5975267343143399,0.3336100203943908,0.10992689320762906,0.021054440315182117,-1.271266165814627,-0.04053120607085302,0,0,1,0
1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.420168187081984,-0.5894135350539065,-0.8661851838932189,-0.6956972407456822,0.4580959359718973,-0.19031654165533426,-0.42917241045590593,0.10992689320762906,0.018724408437996363,-1.8296357474895975,-0.04222335913153181,1,0,0,0
1885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009596258301217827,0.6596933683274246,-1.4666531550976192,-0.9437418610452502,-0.1599887160298293,1.0313140363216826,-1.1919548413062027,0.638772775472227,0.04026095230478826,1.1178908356791422,-0.05725365984698933,0,0,1,0
1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.532499692779683,-0.5894135350539065,0.33475075851558156,0.09804554421293532,1.1791946966405784,1.0313140363216826,-1.1919548413062027,-0.5148315397476955,0.01857206019986782,0.13841452403026094,-0.10610213717222833,0,0,1,0
1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.001614201423963,-0.5894135350539065,0.23467276331484818,0.7925704810517257,0.3035747729714656,-1.0047369269733455,0.3336100203943908,0.6527721214677805,-0.010574047524737742,-0.40151335869807797,-0.03757762981948279,0,1,0,0
1888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4899212266706787,-0.5894135350539065,-1.4166141574972524,-0.10039015202671907,-0.572045150697647,-1.0047369269733455,-0.42917241045590593,0.6799321345239093,0.02105444031519771,-0.9332532827530903,-0.09497044662894133,1,0,0,1
1889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1420853106575593,-0.5894135350539065,-0.11560021988771861,-0.24921692420645986,0.6641241533058062,1.438524228980688,-0.42917241045590593,-0.26276415403352704,0.023213934518404936,2.353180303833886,-0.029505412372301247,0,1,0,0
1890,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06624452617817074,-0.5894135350539065,0.03451677291338145,-0.34843477232628706,-0.6235522050311243,-1.8191573122913567,-1.1919548413062027,-0.2459481635383196,0.034271208164676194,0.7679729871959526,13.288970898840743,1,0,0,0
1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33823965771190156,-0.5894135350539065,-0.21567821508845197,-0.844524012925423,0.9731664793066694,-0.19031654165533426,0.3336100203943908,0.9180288996709673,0.03321303679839619,0.1832439063701884,-0.033980936158540996,0,1,0,0
1892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9875443996560143,-0.5894135350539065,0.7851017369188817,-0.05078122796680547,-0.6235522050311243,0.21689365100367133,-1.1919548413062027,-0.054622906467228075,0.026823547175388648,-0.2283918605310853,-0.053075352312190405,1,0,0,0
1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9056158702859318,-0.5894135350539065,2.5364666529317157,-0.7949150888655094,-0.056974607362874866,-0.19031654165533426,-1.1919548413062027,-0.8980976429627604,-0.01659499143382155,-3.206534234242719,-0.08027880136854633,0,1,0,0
1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2988895944508234,-0.5894135350539065,0.08455577051374813,-0.29882584826637343,0.6641241533058062,-0.19031654165533426,0.3336100203943908,-1.0975239435511914,-0.0020374677343043316,-0.11941695467397093,-0.11998882805064215,0,1,0,0
1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43936070368441965,-0.5894135350539065,-1.4666531550976192,-1.340613253524559,-0.9841015853654648,-0.19031654165533426,-1.1919548413062027,-0.7730903448596175,0.02105444031519771,0.7939412205723532,-0.09687109988310741,1,0,0,0
1896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009596258301217827,-0.5894135350539065,-2.4674331071049527,-0.19960800014654626,-1.3446509656998054,-0.19031654165533426,-0.42917241045590593,-1.1698646104233568,-0.0010702544459008922,0.02808443305189126,-0.07780141272381992,0,1,0,0
1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43936070368441965,-0.5894135350539065,-0.3157562102891853,0.9910061772913801,0.25206771863798844,1.438524228980688,0.3336100203943908,0.41428799464646443,0.02912217568998087,-1.1071037862715516,-0.10421223249646713,1,0,0,0
1898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11071730427373591,-0.5894135350539065,-0.1656392174880853,0.2964812404525897,1.33371585964101,-0.5975267343143399,0.3336100203943908,-0.38934300380458375,0.03992940203686571,-0.08543438888036511,-0.12848005304635846,0,1,0,1
1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7488115864926678,-0.5894135350539065,-0.41583420548991873,1.239050797590948,1.1791946966405784,1.438524228980688,-1.1919548413062027,0.10992689320762906,-0.009771533654164444,2.5275624941428214,-0.059084762472225036,0,1,0,0
1900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7488115864926678,1.6883696417002856,-0.515912200690652,-1.092568633224991,0.09754655563755678,-0.19031654165533426,-0.42917241045590593,-0.4823517435388183,0.015466398497148265,-1.1175096782820926,-0.08986176987374718,0,1,0,0
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8246523709720563,-0.5894135350539065,0.33475075851558156,0.09804554421293532,0.35508182730494287,-0.5975267343143399,0.3336100203943908,-0.3516928175830496,0.014961991182607196,-0.7241524663191936,-0.08849774952321653,0,1,0,0
1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8752128939583154,-0.5894135350539065,-0.11560021988771861,-1.2910043294646454,-0.31450987903026095,-0.5975267343143399,1.0963924512446874,-0.4772639533293855,-0.02975343805988433,-0.813233151771102,-0.11060064266804988,0,1,0,0
1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009596258301217827,-0.5894135350539065,0.8851797321196151,1.3878775697706889,1.4367299683079644,-1.8191573122913567,1.0963924512446874,-0.04706455306369571,0.044655332015930624,-0.4664166221999446,13.288970898840743,0,1,0,0
1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.38880018069816064,-0.5894135350539065,-0.8161461862928522,-0.5468704685659415,-1.1901298026993736,-0.5975267343143399,-1.1919548413062027,-0.41827796374564447,0.024916333089973867,-0.6805304811750207,-0.06428733817622667,0,1,0,0
1905,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1785760318758696,1.8353233950392658,-1.3665751598968856,-2.084747114423263,-1.2416368570328509,-0.19031654165533426,-1.1919548413062027,-0.7348936704399438,-0.0011917925149122057,-1.7572570391562927,-0.07675242834272221,0,1,0,0
1906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28767913472564255,1.5414158883613056,1.0853357225210818,0.6933526329318985,-1.6021862373671913,0.21689365100367133,-0.42917241045590593,-0.5776770625882703,0.026146502090201397,-0.4994339605018402,-0.10712912717287949,1,0,0,0
1907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5404817496569377,2.7170459150731467,-0.7661071886924855,-0.34843477232628706,0.5096029903053745,0.21689365100367133,-0.42917241045590593,-0.8149045316204767,0.012812859086366878,-0.7223047228436124,-0.07061392714961916,1,0,0,0
1908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6729708020132792,-0.5894135350539065,0.6850237417181483,-0.19960800014654626,-0.5205380963641698,0.21689365100367133,1.0963924512446874,0.24023084984499324,-0.00031957179543342485,-1.6281962098399536,-0.04509431544797009,0,1,0,0
1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2684866181232069,-0.5894135350539065,-0.8661851838932189,-0.596479392625855,-0.056974607362874866,1.0313140363216826,-0.42917241045590593,-0.16747837900486925,-0.013039584452808095,0.20685074431308997,-0.04845543503794083,0,1,0,0
1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28767913472564255,-0.5894135350539065,1.1353747201214486,1.1894418735310344,-0.572045150697647,0.6241038436626769,1.8591748820949843,0.3060204951811398,-0.004935579684139009,0.8792998718133994,-0.07061392714962188,0,1,0,1
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3948879255888545,-0.5894135350539065,0.5349067489170483,-0.10039015202671907,-0.1599887160298293,-0.19031654165533426,1.8591748820949843,-0.26276415403352704,0.006661825291183167,-1.042326082543883,-0.04509431544796737,0,0,1,0
1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015684003191911693,-0.5894135350539065,-0.26571721268881865,0.04843662015302173,-1.3446509656998054,-0.5975267343143399,-0.42917241045590593,0.6442849643127876,-0.00010683279899606138,-0.9827339004782238,-0.05211090929669249,0,1,0,0
1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33823965771190156,-0.5894135350539065,0.4348287537163149,-0.14999907608663265,0.09754655563755678,-0.5975267343143399,0.3336100203943908,-0.6179470092639718,0.028913421502188348,-1.2566940095655252,-0.09557266826442222,0,1,0,0
1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.44544844857511356,-0.5894135350539065,0.2847117609152149,0.7925704810517257,-0.4175239876972154,-1.0047369269733455,-1.1919548413062027,-0.02167567590934067,0.017076512241320112,0.4360111195796124,-0.03757762981948279,0,0,1,0
1915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.425290901916471,-0.5894135350539065,1.1353747201214486,-0.10039015202671907,-0.6235522050311243,0.21689365100367133,-1.1919548413062027,-0.2689614945651031,0.02105444031519771,-0.37505718970513574,-0.09062490020201298,0,1,0,0
1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2544168163552583,-0.5894135350539065,0.33475075851558156,0.19726339233276252,0.9216594249731922,-0.19031654165533426,0.3336100203943908,-2.5280996341399984,0.005224034674313054,-0.6431621165579302,-0.08677937513144743,0,0,1,0
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4819391697934239,-0.5894135350539065,0.2847117609152149,-2.2831828106629173,-1.2416368570328509,-0.5975267343143399,-0.42917241045590593,0.4473399841758081,0.005360365421985966,-0.17957613093650196,-0.12848005304635846,0,1,0,1
1918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009596258301217827,2.0557540250477357,1.235452715322182,0.2964812404525897,1.3852229139744872,-0.19031654165533426,-0.42917241045590593,-0.166357149897585,0.028093773157543116,0.5727409043670889,-0.10878611944284097,0,1,0,1
1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28767913472564255,-0.5894135350539065,1.0853357225210818,-0.29882584826637343,0.046039501304079564,1.0313140363216826,1.0963924512446874,0.7730085966578618,0.03952135962800602,1.5531225527353236,-0.05725365984698933,0,0,1,0
1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1280155088896107,-0.5894135350539065,-0.41583420548991873,0.3460901645125033,0.20056066430451122,-1.411947119632351,0.3336100203943908,0.31795601696257153,0.0444533102843756,-0.4611372515032245,-0.09909349381352925,0,0,1,0
1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2038562933689991,-0.5894135350539065,0.8351407345192484,1.1398329494711208,1.2307017509740554,-1.0047369269733455,5.673087036346468,0.4089620669837818,0.0027609039472140454,1.1041806628752193,-0.09557266826442222,1,0,0,1
1922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9257734169445744,1.027077751674875,-1.016302176694319,-0.7949150888655094,-1.7052003460341458,0.21689365100367133,-0.42917241045590593,-0.23115050194833361,0.0534991929893889,0.42540030981412924,-0.04845543503794083,0,1,0,0
1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5657620111500673,-0.5894135350539065,0.33475075851558156,0.5445258607521577,1.7457722943088276,1.438524228980688,-1.1919548413062027,0.33143865174669673,-0.012129047087551059,0.028084433051451703,-0.04743795325730162,1,0,0,0
1924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8246523709720563,1.6148927650307956,-0.365795207889552,-0.44765262044611426,2.2608428376436,-1.0047369269733455,0.3336100203943908,0.9443337998346977,0.008048519307964836,-0.7373459308684269,-0.053075352312190405,0,0,1,0
1925,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.532499692779683,-0.5894135350539065,-0.015522224686985237,0.2964812404525897,-0.31450987903026095,-0.5975267343143399,-1.1919548413062027,-0.509173098958746,0.04163466872918713,-1.1199013152575974,-0.09687109988310741,0,0,1,0
1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7932843645882329,-0.5894135350539065,-1.1163801718950523,-0.10039015202671907,-0.6235522050311243,-1.0047369269733455,-1.1919548413062027,0.4284714889575218,0.04277961832302826,-0.9864638574282875,-0.05244396361804456,1,0,0,0
1927,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4899212266706787,-0.5894135350539065,1.1353747201214486,-1.092568633224991,-0.572045150697647,-1.0047369269733455,0.3336100203943908,0.10992689320675178,-0.00860105155384965,0.028084433051451703,-0.09332638156408739,1,0,0,1
1928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18655808875312446,1.7618465183697758,0.38478975611594823,-1.7870935700637813,2.3123498919770773,0.6241038436626769,3.384739743795578,-0.7056617404931834,-0.023266166035601485,-1.0987294469487343,-0.0983120422892157,1,0,0,1
1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.526411947888989,-0.5894135350539065,2.0360766769280487,0.3460901645125033,-0.36601693336373814,0.21689365100367133,-0.42917241045590593,0.45413621941974386,0.013401252607892171,0.6633491897983576,-0.04222335913153181,0,0,1,1
1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7427238416019739,-0.5894135350539065,0.08455577051374813,1.8343578863099113,0.25206771863798844,-0.19031654165533426,-1.1919548413062027,-0.5324449615716504,0.04026095230478826,1.6453937666987568,-0.054731091894745953,0,1,0,1
1931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7427238416019739,0.8066471216664047,-0.6660291934917522,-0.05078122796680547,0.7156312076392833,0.6241038436626769,0.3336100203943908,0.7805987008044138,0.03245256534799258,-0.4182509350002646,-0.10172687840231603,1,0,0,0
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2684866181232069,-0.5894135350539065,2.8867396361342825,-0.844524012925423,0.149053609971034,1.0313140363216826,-0.42917241045590593,-0.43512502297261435,0.036858311971984664,-0.7399116192391287,-0.07061392714962188,0,0,1,0
1933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9702461950401396,1.2475083816833452,-0.21567821508845197,-1.0429597091650773,-0.8810874766985103,1.438524228980688,-1.1919548413062027,0.3570665540528304,0.03612991663596928,-1.2776130615485568,-0.06047443857173159,0,1,0,0
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.102735247396481,-0.5894135350539065,2.8367006385339155,-1.4894400257042997,0.8701523706397151,0.21689365100367133,1.0963924512446874,0.2904816920416343,-0.0032518505247943895,-1.210395687309101,-0.04053120607085302,0,1,0,0
1935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6921633186157149,-0.5894135350539065,-0.7160681910921188,0.09804554421293532,-0.9325945310319875,-1.0047369269733455,1.8591748820949843,0.28142197663372037,0.00858257886625304,-0.17679081785771297,-0.06472987160182757,0,0,1,0
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16127782725999495,-0.5894135350539065,-1.4666531550976192,-1.092568633224991,-0.6750592593646014,0.21689365100367133,-0.42917241045590593,0.45763804978795847,0.008453218497334176,1.8858046135920612,-0.04509431544797009,0,1,0,1
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9308961317790614,-0.5894135350539065,-0.06556122228735192,-0.844524012925423,-0.7265663136980787,-0.5975267343143399,-0.42917241045590593,-0.27976146537657387,0.02496606958783544,1.0501758334979245,-0.10712912717287949,1,0,0,0
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5152014881638083,-0.5894135350539065,-1.5166921526979857,-0.34843477232628706,0.6641241533058062,0.21689365100367133,-0.42917241045590593,-0.2710733314795323,-0.021407324815283464,1.8680443824206003,-0.04053120607085302,0,1,0,0
1939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.04096426468504121,2.276184655056206,-0.3157562102891853,0.7429615569918121,-0.4690310420306926,-0.19031654165533426,-1.1919548413062027,-0.9680422026143934,0.0045052395463889535,1.6082142417875265,-0.09062490020201298,0,0,1,0
1940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5971300175338906,1.8353233950392658,0.03451677291338145,0.09804554421293532,1.0246735336401467,-0.19031654165533426,2.621957312945281,0.10992689320762906,0.0038814337524351885,0.3193371732213694,-0.06511454351415166,0,1,0,1
1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.0128246611491436,-0.5894135350539065,0.4348287537163149,0.5445258607521577,1.2822088053075327,1.0313140363216826,0.3336100203943908,1.2258526473338431,0.045554324727376014,-1.216804381334685,-0.07061392714961916,0,1,0,0
1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1280155088896107,-0.5894135350539065,-1.016302176694319,-0.19960800014654626,-2.271777943702395,-0.19031654165533426,-0.42917241045590593,-0.21494050553416777,0.027934321247728686,-1.3996589697975503,-0.09771709470865327,1,0,0,0
1943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21792609513694786,1.5414158883613056,1.4856477033240152,0.7429615569918121,0.6641241533058062,0.6241038436626769,-0.42917241045590593,0.27971805119927007,0.04790028419665169,-2.0868585417176613,-0.09687109988310741,0,1,0,1
